측정소명,년/월/일,수위(cm)
정읍시(죽림교),2023.12.12,79.79
정읍시(죽림교),2023.12.13,83
정읍시(죽림교),2023.12.14,83.96
정읍시(죽림교),2023.12.15,122.42
정읍시(죽림교),2023.12.16,121
정읍시(죽림교),2023.12.17,94.46
정읍시(죽림교),2023.12.18,89.13
정읍시(죽림교),2023.12.19,86.13
정읍시(죽림교),2023.12.20,85.04
정읍시(죽림교),2023.12.21,83.63
정읍시(죽림교),2023.12.22,82.04
정읍시(죽림교),2023.12.23,80.88
정읍시(죽림교),2023.12.24,80.17
정읍시(죽림교),2023.12.25,80.04
정읍시(죽림교),2023.12.26,80
정읍시(죽림교),2023.12.27,80.08
정읍시(죽림교),2023.12.28,80.71
정읍시(죽림교),2023.12.29,81.25
정읍시(죽림교),2023.12.30,81
정읍시(죽림교),2023.12.31,82.88
정읍시(죽림교),2024.01.01,83.88
정읍시(죽림교),2024.01.02,83.08
정읍시(죽림교),2024.01.03,82
정읍시(죽림교),2024.01.04,82
정읍시(죽림교),2024.01.05,80.46
정읍시(죽림교),2024.01.06,80
정읍시(죽림교),2024.01.07,79.5
정읍시(죽림교),2024.01.08,79
정읍시(죽림교),2024.01.09,78.38
정읍시(죽림교),2024.01.10,79.08
정읍시(죽림교),2024.01.11,78.63
정읍시(죽림교),2024.01.12,78.08
정읍시(죽림교),2024.01.13,78
정읍시(죽림교),2024.01.14,78.71
정읍시(죽림교),2024.01.15,78
정읍시(죽림교),2024.01.16,78
정읍시(죽림교),2024.01.17,78
정읍시(죽림교),2024.01.18,79
정읍시(죽림교),2024.01.19,80.58
정읍시(죽림교),2024.01.20,83.25
정읍시(죽림교),2024.01.21,87.75
정읍시(죽림교),2024.01.22,87.54
정읍시(죽림교),2024.01.23,86.04
정읍시(죽림교),2024.01.24,84.88
정읍시(죽림교),2024.01.25,84
정읍시(죽림교),2024.01.26,82.08
정읍시(죽림교),2024.01.27,82
정읍시(죽림교),2024.01.28,82
정읍시(죽림교),2024.01.29,82.04
정읍시(죽림교),2024.01.30,82.04
정읍시(죽림교),2024.01.31,81.88
정읍시(죽림교),2024.02.01,82.33
정읍시(죽림교),2024.02.02,82.92
정읍시(죽림교),2024.02.03,82.38
정읍시(죽림교),2024.02.04,82.79
정읍시(죽림교),2024.02.05,89.83
정읍시(죽림교),2024.02.06,93.63
정읍시(죽림교),2024.02.07,92
정읍시(죽림교),2024.02.08,87.21
정읍시(죽림교),2024.02.09,85.25
정읍시(죽림교),2024.02.10,83.75
정읍시(죽림교),2024.02.11,82.58
정읍시(죽림교),2024.02.12,82
정읍시(죽림교),2024.02.13,81
정읍시(죽림교),2024.02.14,80
정읍시(죽림교),2024.02.15,80.33
정읍시(죽림교),2024.02.16,81
정읍시(죽림교),2024.02.17,79.42
정읍시(죽림교),2024.02.18,81.38
정읍시(죽림교),2024.02.19,95.13
정읍시(죽림교),2024.02.20,94.46
정읍시(죽림교),2024.02.21,93
정읍시(죽림교),2024.02.22,98.04
정읍시(죽림교),2024.02.23,94.63
정읍시(죽림교),2024.02.24,90.75
정읍시(죽림교),2024.02.25,89.29
정읍시(죽림교),2024.02.26,87.38
정읍시(죽림교),2024.02.27,87
정읍시(죽림교),2024.02.28,84.63
정읍시(죽림교),2024.02.29,84
정읍시(죽림교),2024.03.01,83.13
정읍시(죽림교),2024.03.02,83
정읍시(죽림교),2024.03.03,82.88
정읍시(죽림교),2024.03.04,82.5
정읍시(죽림교),2024.03.05,82.21
정읍시(죽림교),2024.03.06,82
정읍시(죽림교),2024.03.07,82
정읍시(죽림교),2024.03.08,81.83
정읍시(죽림교),2024.03.09,82
정읍시(죽림교),2024.03.10,81.46
정읍시(죽림교),2024.03.11,81.04
정읍시(죽림교),2024.03.12,81
정읍시(죽림교),2024.03.13,81
정읍시(죽림교),2024.03.14,81.08
정읍시(죽림교),2024.03.15,81
정읍시(죽림교),2024.03.16,81
정읍시(죽림교),2024.03.17,81
정읍시(죽림교),2024.03.18,81
정읍시(죽림교),2024.03.19,81
정읍시(죽림교),2024.03.20,81
정읍시(죽림교),2024.03.21,81
정읍시(죽림교),2024.03.22,80.46
정읍시(죽림교),2024.03.23,80
정읍시(죽림교),2024.03.24,80.08
정읍시(죽림교),2024.03.25,81.33
정읍시(죽림교),2024.03.26,87
정읍시(죽림교),2024.03.27,82
정읍시(죽림교),2024.03.28,85.96
정읍시(죽림교),2024.03.29,84.75
정읍시(죽림교),2024.03.30,83.58
정읍시(죽림교),2024.03.31,82.79
정읍시(죽림교),2024.04.01,82
정읍시(죽림교),2024.04.02,82
정읍시(죽림교),2024.04.03,86
정읍시(죽림교),2024.04.04,104
정읍시(죽림교),2024.04.05,95
정읍시(죽림교),2024.04.06,88.46
정읍시(죽림교),2024.04.07,85.92
정읍시(죽림교),2024.04.08,85
정읍시(죽림교),2024.04.09,83.21
정읍시(죽림교),2024.04.10,82.46
정읍시(죽림교),2024.04.11,81.75
정읍시(죽림교),2024.04.12,81
정읍시(죽림교),2024.04.13,80.92
정읍시(죽림교),2024.04.14,80.04
정읍시(죽림교),2024.04.15,80.33
정읍시(죽림교),2024.04.16,79.79
정읍시(죽림교),2024.04.17,79.25
정읍시(죽림교),2024.04.18,86
정읍시(죽림교),2024.04.19,86
정읍시(죽림교),2024.04.20,83.25
정읍시(죽림교),2024.04.21,76.54
정읍시(죽림교),2024.04.22,75.33
정읍시(죽림교),2024.04.23,75
정읍시(죽림교),2024.04.24,76
정읍시(죽림교),2024.04.25,82
정읍시(죽림교),2024.04.26,77
정읍시(죽림교),2024.04.27,76.25
정읍시(죽림교),2024.04.28,76.96
정읍시(죽림교),2024.04.29,76
정읍시(죽림교),2024.04.30,77
정읍시(죽림교),2024.05.01,77.17
정읍시(죽림교),2024.05.02,78.54
정읍시(죽림교),2024.05.03,79
정읍시(죽림교),2024.05.04,79.08
정읍시(죽림교),2024.05.05,85.33
정읍시(죽림교),2024.05.06,83.13
정읍시(죽림교),2024.05.07,81
정읍시(죽림교),2024.05.08,80
정읍시(죽림교),2024.05.09,79.08
정읍시(죽림교),2024.05.10,79
정읍시(죽림교),2024.05.11,82.04
정읍시(죽림교),2024.05.12,81.25
정읍시(죽림교),2024.05.13,82
정읍시(죽림교),2024.05.14,80.5
정읍시(죽림교),2024.05.15,80
정읍시(죽림교),2024.05.16,79.96
정읍시(죽림교),2024.05.17,78.96
정읍시(죽림교),2024.05.18,78.46
정읍시(죽림교),2024.05.19,79
정읍시(죽림교),2024.05.20,79
정읍시(죽림교),2024.05.21,81
정읍시(죽림교),2024.05.22,81.63
정읍시(죽림교),2024.05.23,80.83
정읍시(죽림교),2024.05.24,81
정읍시(죽림교),2024.05.25,81
정읍시(죽림교),2024.05.26,81.38
정읍시(죽림교),2024.05.27,80.96
정읍시(죽림교),2024.05.28,80.71
정읍시(죽림교),2024.05.29,81
정읍시(죽림교),2024.05.30,81
정읍시(죽림교),2024.05.31,81
정읍시(죽림교),2024.06.01,80
정읍시(죽림교),2024.06.02,79.63
정읍시(죽림교),2024.06.03,79.63
정읍시(죽림교),2024.06.04,79
정읍시(죽림교),2024.06.05,79
정읍시(죽림교),2024.06.06,79
정읍시(죽림교),2024.06.07,79.08
정읍시(죽림교),2024.06.08,77.88
정읍시(죽림교),2024.06.09,75.71
정읍시(죽림교),2024.06.10,75
정읍시(죽림교),2024.06.11,73.33
정읍시(죽림교),2024.06.12,76.5
정읍시(죽림교),2024.06.13,80.38
정읍시(죽림교),2024.06.14,80
정읍시(죽림교),2024.06.15,80.08
정읍시(죽림교),2024.06.16,80.58
정읍시(죽림교),2024.06.17,78.04
정읍시(죽림교),2024.06.18,79
정읍시(죽림교),2024.06.19,79.63
정읍시(죽림교),2024.06.20,79
정읍시(죽림교),2024.06.21,79.5
정읍시(죽림교),2024.06.22,82.38
정읍시(죽림교),2024.06.23,77.63
정읍시(죽림교),2024.06.24,76
정읍시(죽림교),2024.06.25,78.38
정읍시(죽림교),2024.06.26,78
정읍시(죽림교),2024.06.27,79.38
정읍시(죽림교),2024.06.28,79.17
정읍시(죽림교),2024.06.29,83.46
정읍시(죽림교),2024.06.30,81.71
정읍시(죽림교),2024.07.01,77.83
정읍시(죽림교),2024.07.02,77.08
정읍시(죽림교),2024.07.03,82.92
정읍시(죽림교),2024.07.04,76.58
정읍시(죽림교),2024.07.05,77.33
정읍시(죽림교),2024.07.06,75.17
정읍시(죽림교),2024.07.07,75.21
정읍시(죽림교),2024.07.08,83.54
정읍시(죽림교),2024.07.09,119.33
정읍시(죽림교),2024.07.10,155.08
정읍시(죽림교),2024.07.11,115.25
정읍시(죽림교),2024.07.12,117.04
정읍시(죽림교),2024.07.13,116
정읍시(죽림교),2024.07.14,116.54
정읍시(죽림교),2024.07.15,101.63
정읍시(죽림교),2024.07.16,85.08
정읍시(죽림교),2024.07.17,83.71
정읍시(죽림교),2024.07.18,92.42
정읍시(죽림교),2024.07.19,109.33
정읍시(죽림교),2024.07.20,128.46
정읍시(죽림교),2024.07.21,119.92
정읍시(죽림교),2024.07.22,100.67
정읍시(죽림교),2024.07.23,84.17
정읍시(죽림교),2024.07.24,80.54
정읍시(죽림교),2024.07.25,81.54
정읍시(죽림교),2024.07.26,82.5
정읍시(죽림교),2024.07.27,82.54
정읍시(죽림교),2024.07.28,80.96
정읍시(죽림교),2024.07.29,80.58
정읍시(죽림교),2024.07.30,82.04
정읍시(죽림교),2024.07.31,82
정읍시(죽림교),2024.08.01,82
정읍시(죽림교),2024.08.02,82.46
정읍시(죽림교),2024.08.03,82.67
정읍시(죽림교),2024.08.04,82.63
정읍시(죽림교),2024.08.05,95.25
정읍시(죽림교),2024.08.06,89
정읍시(죽림교),2024.08.07,85
정읍시(죽림교),2024.08.08,84.46
정읍시(죽림교),2024.08.09,83.79
정읍시(죽림교),2024.08.10,82.67
정읍시(죽림교),2024.08.11,82.58
정읍시(죽림교),2024.08.12,83.13
정읍시(죽림교),2024.08.13,84.58
정읍시(죽림교),2024.08.14,83.29
정읍시(죽림교),2024.08.15,82.96
정읍시(죽림교),2024.08.16,83
정읍시(죽림교),2024.08.17,84.58
정읍시(죽림교),2024.08.18,85.17
정읍시(죽림교),2024.08.19,86
정읍시(죽림교),2024.08.20,85
정읍시(죽림교),2024.08.21,86
정읍시(죽림교),2024.08.22,81.04
정읍시(죽림교),2024.08.23,80
정읍시(죽림교),2024.08.24,83.83
정읍시(죽림교),2024.08.25,86.67
정읍시(죽림교),2024.08.26,86.67
정읍시(죽림교),2024.08.27,86
정읍시(죽림교),2024.08.28,86
정읍시(죽림교),2024.08.29,86
정읍시(죽림교),2024.08.30,86.29
정읍시(죽림교),2024.08.31,87.04
정읍시(죽림교),2024.09.01,87
정읍시(죽림교),2024.09.02,86.63
정읍시(죽림교),2024.09.03,84.33
정읍시(죽림교),2024.09.04,88
정읍시(죽림교),2024.09.05,84
정읍시(죽림교),2024.09.06,85.54
정읍시(죽림교),2024.09.07,83.5
정읍시(죽림교),2024.09.08,83.25
정읍시(죽림교),2024.09.09,82.67
정읍시(죽림교),2024.09.10,82.25
정읍시(죽림교),2024.09.11,82
정읍시(죽림교),2024.09.12,83.13
정읍시(죽림교),2024.09.13,82
정읍시(죽림교),2024.09.14,81.83
정읍시(죽림교),2024.09.15,81.92
정읍시(죽림교),2024.09.16,81.5
정읍시(죽림교),2024.09.17,82.5
정읍시(죽림교),2024.09.18,83.33
정읍시(죽림교),2024.09.19,87
정읍시(죽림교),2024.09.20,88.33
정읍시(죽림교),2024.09.21,116.04
정읍시(죽림교),2024.09.22,92.17
정읍시(죽림교),2024.09.23,84.71
정읍시(죽림교),2024.09.24,81.29
정읍시(죽림교),2024.09.25,79.92
정읍시(죽림교),2024.09.26,79
정읍시(죽림교),2024.09.27,79
정읍시(죽림교),2024.09.28,77.63
정읍시(죽림교),2024.09.29,76.58
정읍시(죽림교),2024.09.30,76
정읍시(죽림교),2024.10.01,75.88
정읍시(죽림교),2024.10.02,79.5
정읍시(죽림교),2024.10.03,82.83
정읍시(죽림교),2024.10.04,83.04
정읍시(죽림교),2024.10.05,83
정읍시(죽림교),2024.10.06,83
정읍시(죽림교),2024.10.07,83
정읍시(죽림교),2024.10.08,83
정읍시(죽림교),2024.10.09,83.04
정읍시(죽림교),2024.10.10,82.88
정읍시(죽림교),2024.10.11,82.08
정읍시(죽림교),2024.10.12,81.5
정읍시(죽림교),2024.10.13,77.04
정읍시(죽림교),2024.10.14,79.75
정읍시(죽림교),2024.10.15,77.63
정읍시(죽림교),2024.10.16,75.25
정읍시(죽림교),2024.10.17,75
정읍시(죽림교),2024.10.18,74.42
정읍시(죽림교),2024.10.19,80
정읍시(죽림교),2024.10.20,76.21
정읍시(죽림교),2024.10.21,75.96
정읍시(죽림교),2024.10.22,82.38
정읍시(죽림교),2024.10.23,81.29
정읍시(죽림교),2024.10.24,79.63
정읍시(죽림교),2024.10.25,78.63
정읍시(죽림교),2024.10.26,77.79
정읍시(죽림교),2024.10.27,77
정읍시(죽림교),2024.10.28,76.29
정읍시(죽림교),2024.10.29,76
정읍시(죽림교),2024.10.30,75.21
정읍시(죽림교),2024.10.31,75
정읍시(죽림교),2024.11.01,75.38
정읍시(죽림교),2024.11.02,76.13
정읍시(죽림교),2024.11.03,75
정읍시(죽림교),2024.11.04,74.92
정읍시(죽림교),2024.11.05,75
정읍시(죽림교),2024.11.06,74.88
정읍시(죽림교),2024.11.07,74.13
정읍시(죽림교),2024.11.08,74
정읍시(죽림교),2024.11.09,74
정읍시(죽림교),2024.11.10,73.79
정읍시(죽림교),2024.11.11,73
정읍시(죽림교),2024.11.12,73
정읍시(죽림교),2024.11.13,73
정읍시(죽림교),2024.11.14,73
정읍시(죽림교),2024.11.15,73.25
정읍시(죽림교),2024.11.16,72.42
정읍시(죽림교),2024.11.17,72.08
정읍시(죽림교),2024.11.18,72
정읍시(죽림교),2024.11.19,72.29
정읍시(죽림교),2024.11.20,81.08
정읍시(죽림교),2024.11.21,83
정읍시(죽림교),2024.11.22,83
정읍시(죽림교),2024.11.23,83.21
정읍시(죽림교),2024.11.24,83.17
정읍시(죽림교),2024.11.25,83
정읍시(죽림교),2024.11.26,84.63
정읍시(죽림교),2024.11.27,83.67
정읍시(죽림교),2024.11.28,83.92
정읍시(죽림교),2024.11.29,85
정읍시(죽림교),2024.11.30,84.21
정읍시(죽림교),2024.12.01,84
정읍시(죽림교),2024.12.02,84
정읍시(죽림교),2024.12.03,83.75
정읍시(죽림교),2024.12.04,77.54
정읍시(죽림교),2024.12.05,76.08
정읍시(죽림교),2024.12.06,75.88
정읍시(죽림교),2024.12.07,75
정읍시(죽림교),2024.12.08,75
정읍시(죽림교),2024.12.09,74.04
정읍시(죽림교),2024.12.10,74
정읍시(죽림교),2024.12.11,74
정읍시(죽림교),2024.12.12,74
정읍시(죽림교),2024.12.13,73.42
정읍시(죽림교),2024.12.14,73
정읍시(죽림교),2024.12.15,73
정읍시(죽림교),2024.12.16,73
정읍시(죽림교),2024.12.17,73
정읍시(죽림교),2024.12.18,73
정읍시(죽림교),2024.12.19,73
정읍시(죽림교),2024.12.20,73
정읍시(죽림교),2024.12.21,73
정읍시(죽림교),2024.12.22,72.96
정읍시(죽림교),2024.12.23,72.67
정읍시(죽림교),2024.12.24,72.13
정읍시(죽림교),2024.12.25,72.04
정읍시(죽림교),2024.12.26,72
정읍시(죽림교),2024.12.27,72.21
정읍시(죽림교),2024.12.28,73.08
정읍시(죽림교),2024.12.29,72.92
정읍시(죽림교),2024.12.30,73
정읍시(죽림교),2024.12.31,73
