측정소명,년/월/일,수위(cm)
정읍시(정읍교),2023.12.13,167.92
정읍시(정읍교),2023.12.14,168.13
정읍시(정읍교),2023.12.15,198.92
정읍시(정읍교),2023.12.16,195
정읍시(정읍교),2023.12.17,179.29
정읍시(정읍교),2023.12.18,175.46
정읍시(정읍교),2023.12.19,173.33
정읍시(정읍교),2023.12.20,172.04
정읍시(정읍교),2023.12.21,171.67
정읍시(정읍교),2023.12.22,170.63
정읍시(정읍교),2023.12.23,169.5
정읍시(정읍교),2023.12.24,169
정읍시(정읍교),2023.12.25,169
정읍시(정읍교),2023.12.26,167.67
정읍시(정읍교),2023.12.27,165.54
정읍시(정읍교),2023.12.28,167.5
정읍시(정읍교),2023.12.29,169
정읍시(정읍교),2023.12.30,168.96
정읍시(정읍교),2023.12.31,168.71
정읍시(정읍교),2024.01.01,169
정읍시(정읍교),2024.01.02,169
정읍시(정읍교),2024.01.03,169
정읍시(정읍교),2024.01.04,169
정읍시(정읍교),2024.01.05,110.83
정읍시(정읍교),2024.01.06,108.08
정읍시(정읍교),2024.01.07,166.04
정읍시(정읍교),2024.01.08,167
정읍시(정읍교),2024.01.09,139.29
정읍시(정읍교),2024.01.10,99.33
정읍시(정읍교),2024.01.11,94.83
정읍시(정읍교),2024.01.12,92.38
정읍시(정읍교),2024.01.13,91.46
정읍시(정읍교),2024.01.14,92.54
정읍시(정읍교),2024.01.15,98
정읍시(정읍교),2024.01.16,90.5
정읍시(정읍교),2024.01.17,91
정읍시(정읍교),2024.01.18,94
정읍시(정읍교),2024.01.19,101.38
정읍시(정읍교),2024.01.20,111.33
정읍시(정읍교),2024.01.21,134.54
정읍시(정읍교),2024.01.22,125.38
정읍시(정읍교),2024.01.23,118.79
정읍시(정읍교),2024.01.24,115.5
정읍시(정읍교),2024.01.25,113
정읍시(정읍교),2024.01.26,108.79
정읍시(정읍교),2024.01.27,108.04
정읍시(정읍교),2024.01.28,108.17
정읍시(정읍교),2024.01.29,105.67
정읍시(정읍교),2024.01.30,104.71
정읍시(정읍교),2024.01.31,103.42
정읍시(정읍교),2024.02.01,103.46
정읍시(정읍교),2024.02.02,104
정읍시(정읍교),2024.02.03,104
정읍시(정읍교),2024.02.04,104.46
정읍시(정읍교),2024.02.05,148.08
정읍시(정읍교),2024.02.06,159.46
정읍시(정읍교),2024.02.07,149
정읍시(정읍교),2024.02.08,125.83
정읍시(정읍교),2024.02.09,117.21
정읍시(정읍교),2024.02.10,111.75
정읍시(정읍교),2024.02.11,107.17
정읍시(정읍교),2024.02.12,104.04
정읍시(정읍교),2024.02.13,101.29
정읍시(정읍교),2024.02.14,102
정읍시(정읍교),2024.02.15,98.25
정읍시(정읍교),2024.02.16,101
정읍시(정읍교),2024.02.17,96.25
정읍시(정읍교),2024.02.18,98.46
정읍시(정읍교),2024.02.19,159.25
정읍시(정읍교),2024.02.20,153.58
정읍시(정읍교),2024.02.21,156
정읍시(정읍교),2024.02.22,172.5
정읍시(정읍교),2024.02.23,163.04
정읍시(정읍교),2024.02.24,145.17
정읍시(정읍교),2024.02.25,145
정읍시(정읍교),2024.02.26,131.38
정읍시(정읍교),2024.02.27,128
정읍시(정읍교),2024.02.28,119.21
정읍시(정읍교),2024.02.29,113.21
정읍시(정읍교),2024.03.01,110.38
정읍시(정읍교),2024.03.02,107.92
정읍시(정읍교),2024.03.03,106.67
정읍시(정읍교),2024.03.04,104.38
정읍시(정읍교),2024.03.05,103.63
정읍시(정읍교),2024.03.06,103
정읍시(정읍교),2024.03.07,101.67
정읍시(정읍교),2024.03.08,100.25
정읍시(정읍교),2024.03.09,99
정읍시(정읍교),2024.03.10,98.67
정읍시(정읍교),2024.03.11,98
정읍시(정읍교),2024.03.12,98
정읍시(정읍교),2024.03.13,97.38
정읍시(정읍교),2024.03.14,94.79
정읍시(정읍교),2024.03.15,95
정읍시(정읍교),2024.03.16,95
정읍시(정읍교),2024.03.17,95
정읍시(정읍교),2024.03.18,95
정읍시(정읍교),2024.03.19,95
정읍시(정읍교),2024.03.20,95
정읍시(정읍교),2024.03.21,94.67
정읍시(정읍교),2024.03.22,94
정읍시(정읍교),2024.03.23,93.79
정읍시(정읍교),2024.03.24,94
정읍시(정읍교),2024.03.25,96.83
정읍시(정읍교),2024.03.26,109
정읍시(정읍교),2024.03.27,109.58
정읍시(정읍교),2024.03.28,129.71
정읍시(정읍교),2024.03.29,143.21
정읍시(정읍교),2024.03.30,125.25
정읍시(정읍교),2024.03.31,115.21
정읍시(정읍교),2024.04.01,109.88
정읍시(정읍교),2024.04.02,107
정읍시(정읍교),2024.04.03,118
정읍시(정읍교),2024.04.04,180
정읍시(정읍교),2024.04.05,165
정읍시(정읍교),2024.04.06,134.88
정읍시(정읍교),2024.04.07,123.88
정읍시(정읍교),2024.04.08,119
정읍시(정읍교),2024.04.09,107.29
정읍시(정읍교),2024.04.10,105.67
정읍시(정읍교),2024.04.11,103.13
정읍시(정읍교),2024.04.12,102
정읍시(정읍교),2024.04.13,98.58
정읍시(정읍교),2024.04.14,96.92
정읍시(정읍교),2024.04.15,100.17
정읍시(정읍교),2024.04.16,94.46
정읍시(정읍교),2024.04.17,105.75
정읍시(정읍교),2024.04.18,150
정읍시(정읍교),2024.04.19,169
정읍시(정읍교),2024.04.20,168.67
정읍시(정읍교),2024.04.21,166.21
정읍시(정읍교),2024.04.22,163.5
정읍시(정읍교),2024.04.23,165
정읍시(정읍교),2024.04.24,157
정읍시(정읍교),2024.04.25,167
정읍시(정읍교),2024.04.26,166
정읍시(정읍교),2024.04.27,164.38
정읍시(정읍교),2024.04.28,166
정읍시(정읍교),2024.04.29,166
정읍시(정읍교),2024.04.30,166
정읍시(정읍교),2024.05.01,165
정읍시(정읍교),2024.05.02,165.04
정읍시(정읍교),2024.05.03,163.33
정읍시(정읍교),2024.05.04,164.33
정읍시(정읍교),2024.05.05,167.71
정읍시(정읍교),2024.05.06,180.04
정읍시(정읍교),2024.05.07,174
정읍시(정읍교),2024.05.08,172
정읍시(정읍교),2024.05.09,168.67
정읍시(정읍교),2024.05.10,167
정읍시(정읍교),2024.05.11,167.04
정읍시(정읍교),2024.05.12,171.96
정읍시(정읍교),2024.05.13,170
정읍시(정읍교),2024.05.14,167
정읍시(정읍교),2024.05.15,167.29
정읍시(정읍교),2024.05.16,167.5
정읍시(정읍교),2024.05.17,166.46
정읍시(정읍교),2024.05.18,165.92
정읍시(정읍교),2024.05.19,163.38
정읍시(정읍교),2024.05.20,161
정읍시(정읍교),2024.05.21,164.63
정읍시(정읍교),2024.05.22,165
정읍시(정읍교),2024.05.23,165.38
정읍시(정읍교),2024.05.24,165
정읍시(정읍교),2024.05.25,165
정읍시(정읍교),2024.05.26,165.96
정읍시(정읍교),2024.05.27,168.96
정읍시(정읍교),2024.05.28,165.46
정읍시(정읍교),2024.05.29,165
정읍시(정읍교),2024.05.30,165.67
정읍시(정읍교),2024.05.31,166
정읍시(정읍교),2024.06.01,165.46
정읍시(정읍교),2024.06.02,163.21
정읍시(정읍교),2024.06.03,158.17
정읍시(정읍교),2024.06.04,158
정읍시(정읍교),2024.06.05,158
정읍시(정읍교),2024.06.06,157.54
정읍시(정읍교),2024.06.07,157.42
정읍시(정읍교),2024.06.08,166
정읍시(정읍교),2024.06.09,155.42
정읍시(정읍교),2024.06.10,152
정읍시(정읍교),2024.06.11,137.92
정읍시(정읍교),2024.06.12,140.21
정읍시(정읍교),2024.06.13,160.79
정읍시(정읍교),2024.06.14,167
정읍시(정읍교),2024.06.15,167
정읍시(정읍교),2024.06.16,166.46
정읍시(정읍교),2024.06.17,165.75
정읍시(정읍교),2024.06.18,163.42
정읍시(정읍교),2024.06.19,165.13
정읍시(정읍교),2024.06.20,166
정읍시(정읍교),2024.06.21,167.58
정읍시(정읍교),2024.06.22,173
정읍시(정읍교),2024.06.23,171.04
정읍시(정읍교),2024.06.24,170
정읍시(정읍교),2024.06.25,167.58
정읍시(정읍교),2024.06.26,167
정읍시(정읍교),2024.06.27,166.17
정읍시(정읍교),2024.06.28,164.63
정읍시(정읍교),2024.06.29,171.25
정읍시(정읍교),2024.06.30,176.38
정읍시(정읍교),2024.07.01,172.17
정읍시(정읍교),2024.07.02,170.46
정읍시(정읍교),2024.07.03,178.58
정읍시(정읍교),2024.07.04,171.38
정읍시(정읍교),2024.07.05,170
정읍시(정읍교),2024.07.06,168.58
정읍시(정읍교),2024.07.07,168
정읍시(정읍교),2024.07.08,173.96
정읍시(정읍교),2024.07.09,206.75
정읍시(정읍교),2024.07.10,210.42
정읍시(정읍교),2024.07.11,186.63
정읍시(정읍교),2024.07.12,185.54
정읍시(정읍교),2024.07.13,183.29
정읍시(정읍교),2024.07.14,183.54
정읍시(정읍교),2024.07.15,179.79
정읍시(정읍교),2024.07.16,174.63
정읍시(정읍교),2024.07.17,172.63
정읍시(정읍교),2024.07.18,179.04
정읍시(정읍교),2024.07.19,191.08
정읍시(정읍교),2024.07.20,197.79
정읍시(정읍교),2024.07.21,189.67
정읍시(정읍교),2024.07.22,181.96
정읍시(정읍교),2024.07.23,175.38
정읍시(정읍교),2024.07.24,172.79
정읍시(정읍교),2024.07.25,171.13
정읍시(정읍교),2024.07.26,171.79
정읍시(정읍교),2024.07.27,172.42
정읍시(정읍교),2024.07.28,170.92
정읍시(정읍교),2024.07.29,169.33
정읍시(정읍교),2024.07.30,169
정읍시(정읍교),2024.07.31,168.13
정읍시(정읍교),2024.08.01,167.33
정읍시(정읍교),2024.08.02,168
정읍시(정읍교),2024.08.03,168.21
정읍시(정읍교),2024.08.04,169
정읍시(정읍교),2024.08.05,179.08
정읍시(정읍교),2024.08.06,182
정읍시(정읍교),2024.08.07,174
정읍시(정읍교),2024.08.08,169.54
정읍시(정읍교),2024.08.09,169
정읍시(정읍교),2024.08.10,169
정읍시(정읍교),2024.08.11,169
정읍시(정읍교),2024.08.12,168.75
정읍시(정읍교),2024.08.13,168.25
정읍시(정읍교),2024.08.14,169
정읍시(정읍교),2024.08.15,169
정읍시(정읍교),2024.08.16,169
정읍시(정읍교),2024.08.17,177.83
정읍시(정읍교),2024.08.18,173.08
정읍시(정읍교),2024.08.19,172
정읍시(정읍교),2024.08.20,172
정읍시(정읍교),2024.08.21,174
정읍시(정읍교),2024.08.22,171.88
정읍시(정읍교),2024.08.23,171
정읍시(정읍교),2024.08.24,170
정읍시(정읍교),2024.08.25,170.96
정읍시(정읍교),2024.08.26,170.54
정읍시(정읍교),2024.08.27,170
정읍시(정읍교),2024.08.28,170
정읍시(정읍교),2024.08.29,169.13
정읍시(정읍교),2024.08.30,168.21
정읍시(정읍교),2024.08.31,168.83
정읍시(정읍교),2024.09.01,168.75
정읍시(정읍교),2024.09.02,168.29
정읍시(정읍교),2024.09.03,168.08
정읍시(정읍교),2024.09.04,169
정읍시(정읍교),2024.09.05,169
정읍시(정읍교),2024.09.06,168.96
정읍시(정읍교),2024.09.07,169.58
정읍시(정읍교),2024.09.08,168.54
정읍시(정읍교),2024.09.09,168.13
정읍시(정읍교),2024.09.10,167.88
정읍시(정읍교),2024.09.11,169
정읍시(정읍교),2024.09.12,168.96
정읍시(정읍교),2024.09.13,169
정읍시(정읍교),2024.09.14,167.88
정읍시(정읍교),2024.09.15,167.29
정읍시(정읍교),2024.09.16,167
정읍시(정읍교),2024.09.17,167.75
정읍시(정읍교),2024.09.18,168.08
정읍시(정읍교),2024.09.19,169
정읍시(정읍교),2024.09.20,177
정읍시(정읍교),2024.09.21,200.83
정읍시(정읍교),2024.09.22,179.96
정읍시(정읍교),2024.09.23,174.33
정읍시(정읍교),2024.09.24,173
정읍시(정읍교),2024.09.25,172
정읍시(정읍교),2024.09.26,172
정읍시(정읍교),2024.09.27,171
정읍시(정읍교),2024.09.28,169.13
정읍시(정읍교),2024.09.29,167.58
정읍시(정읍교),2024.09.30,168
정읍시(정읍교),2024.10.01,168.58
정읍시(정읍교),2024.10.02,169.58
정읍시(정읍교),2024.10.03,170
정읍시(정읍교),2024.10.04,170
정읍시(정읍교),2024.10.05,170
정읍시(정읍교),2024.10.06,170
정읍시(정읍교),2024.10.07,170
정읍시(정읍교),2024.10.08,170
정읍시(정읍교),2024.10.09,170
정읍시(정읍교),2024.10.10,170
정읍시(정읍교),2024.10.11,170
정읍시(정읍교),2024.10.12,170.5
정읍시(정읍교),2024.10.13,170
정읍시(정읍교),2024.10.14,170.5
정읍시(정읍교),2024.10.15,172.67
정읍시(정읍교),2024.10.16,170
정읍시(정읍교),2024.10.17,170
정읍시(정읍교),2024.10.18,168.58
정읍시(정읍교),2024.10.19,171.38
정읍시(정읍교),2024.10.20,169.5
정읍시(정읍교),2024.10.21,169
정읍시(정읍교),2024.10.22,173.08
정읍시(정읍교),2024.10.23,174.08
정읍시(정읍교),2024.10.24,171.63
정읍시(정읍교),2024.10.25,170.5
정읍시(정읍교),2024.10.26,169.71
정읍시(정읍교),2024.10.27,169
정읍시(정읍교),2024.10.28,169
정읍시(정읍교),2024.10.29,169
정읍시(정읍교),2024.10.30,168.63
정읍시(정읍교),2024.10.31,168
정읍시(정읍교),2024.11.01,168
정읍시(정읍교),2024.11.02,168
정읍시(정읍교),2024.11.03,168.42
정읍시(정읍교),2024.11.04,168
정읍시(정읍교),2024.11.05,167.67
정읍시(정읍교),2024.11.06,167.58
정읍시(정읍교),2024.11.07,168
정읍시(정읍교),2024.11.08,168
정읍시(정읍교),2024.11.09,168
정읍시(정읍교),2024.11.10,167.42
정읍시(정읍교),2024.11.11,167
정읍시(정읍교),2024.11.12,167
정읍시(정읍교),2024.11.13,134
정읍시(정읍교),2024.11.14,133.42
정읍시(정읍교),2024.11.15,133
정읍시(정읍교),2024.11.16,133
정읍시(정읍교),2024.11.17,133
정읍시(정읍교),2024.11.18,133
정읍시(정읍교),2024.11.19,103
정읍시(정읍교),2024.11.20,104.17
정읍시(정읍교),2024.11.21,106
정읍시(정읍교),2024.11.22,108.92
정읍시(정읍교),2024.11.23,109
정읍시(정읍교),2024.11.24,109
정읍시(정읍교),2024.11.25,101.92
정읍시(정읍교),2024.11.26,95.58
정읍시(정읍교),2024.11.27,92.54
정읍시(정읍교),2024.11.28,91
정읍시(정읍교),2024.11.29,92
정읍시(정읍교),2024.11.30,98.38
정읍시(정읍교),2024.12.01,94.21
정읍시(정읍교),2024.12.02,94
정읍시(정읍교),2024.12.03,92
정읍시(정읍교),2024.12.04,87.88
정읍시(정읍교),2024.12.05,84.96
정읍시(정읍교),2024.12.06,84
정읍시(정읍교),2024.12.07,84
정읍시(정읍교),2024.12.08,84
정읍시(정읍교),2024.12.09,83.75
정읍시(정읍교),2024.12.10,85.63
정읍시(정읍교),2024.12.11,122.08
정읍시(정읍교),2024.12.12,130
정읍시(정읍교),2024.12.13,132
정읍시(정읍교),2024.12.14,132
정읍시(정읍교),2024.12.15,132
정읍시(정읍교),2024.12.16,132
정읍시(정읍교),2024.12.17,132
정읍시(정읍교),2024.12.18,131.63
정읍시(정읍교),2024.12.19,131
정읍시(정읍교),2024.12.20,131
정읍시(정읍교),2024.12.21,131.75
정읍시(정읍교),2024.12.22,132
정읍시(정읍교),2024.12.23,132
정읍시(정읍교),2024.12.24,132
정읍시(정읍교),2024.12.25,131.5
정읍시(정읍교),2024.12.26,131
정읍시(정읍교),2024.12.27,131
정읍시(정읍교),2024.12.28,131.92
정읍시(정읍교),2024.12.29,132.46
정읍시(정읍교),2024.12.30,133.5
정읍시(정읍교),2024.12.31,134.67
