측정소명,년/월/일,수위(cm)
정읍시(거산교),2024.01.07,159.83
정읍시(거산교),2024.01.08,150
정읍시(거산교),2024.01.09,157.13
정읍시(거산교),2024.01.10,160.42
정읍시(거산교),2024.01.11,158.75
정읍시(거산교),2024.01.12,157.5
정읍시(거산교),2024.01.13,157.04
정읍시(거산교),2024.01.14,158.46
정읍시(거산교),2024.01.15,159
정읍시(거산교),2024.01.16,158
정읍시(거산교),2024.01.17,156
정읍시(거산교),2024.01.18,173
정읍시(거산교),2024.01.19,162.46
정읍시(거산교),2024.01.20,169.67
정읍시(거산교),2024.01.21,179.5
정읍시(거산교),2024.01.22,174.71
정읍시(거산교),2024.01.23,172.13
정읍시(거산교),2024.01.24,167.58
정읍시(거산교),2024.01.25,174
정읍시(거산교),2024.01.26,165.96
정읍시(거산교),2024.01.27,165.38
정읍시(거산교),2024.01.28,162.67
정읍시(거산교),2024.01.29,162.04
정읍시(거산교),2024.01.30,162.29
정읍시(거산교),2024.01.31,161.5
정읍시(거산교),2024.02.01,160.79
정읍시(거산교),2024.02.02,159.58
정읍시(거산교),2024.02.03,160.13
정읍시(거산교),2024.02.04,161.67
정읍시(거산교),2024.02.05,178.96
정읍시(거산교),2024.02.06,180.58
정읍시(거산교),2024.02.07,178
정읍시(거산교),2024.02.08,174
정읍시(거산교),2024.02.09,169.79
정읍시(거산교),2024.02.10,166.38
정읍시(거산교),2024.02.11,165.71
정읍시(거산교),2024.02.12,164.04
정읍시(거산교),2024.02.13,162.46
정읍시(거산교),2024.02.14,150
정읍시(거산교),2024.02.15,162.04
정읍시(거산교),2024.02.16,173
정읍시(거산교),2024.02.17,161.04
정읍시(거산교),2024.02.18,160.25
정읍시(거산교),2024.02.19,179.25
정읍시(거산교),2024.02.20,190.92
정읍시(거산교),2024.02.21,212
정읍시(거산교),2024.02.22,232.63
정읍시(거산교),2024.02.23,224.79
정읍시(거산교),2024.02.24,219.21
정읍시(거산교),2024.02.25,230.71
정읍시(거산교),2024.02.26,234.17
정읍시(거산교),2024.02.27,233
정읍시(거산교),2024.02.28,231.46
정읍시(거산교),2024.02.29,230.79
정읍시(거산교),2024.03.01,230.04
정읍시(거산교),2024.03.02,229.04
정읍시(거산교),2024.03.03,229
정읍시(거산교),2024.03.04,228.33
정읍시(거산교),2024.03.05,226.46
정읍시(거산교),2024.03.06,219.5
정읍시(거산교),2024.03.07,218.83
정읍시(거산교),2024.03.08,217.42
정읍시(거산교),2024.03.09,218.33
정읍시(거산교),2024.03.10,218
정읍시(거산교),2024.03.11,217.92
정읍시(거산교),2024.03.12,217.71
정읍시(거산교),2024.03.13,217.38
정읍시(거산교),2024.03.14,213.83
정읍시(거산교),2024.03.15,217.17
정읍시(거산교),2024.03.16,217.08
정읍시(거산교),2024.03.17,217.08
정읍시(거산교),2024.03.18,217
정읍시(거산교),2024.03.19,217
정읍시(거산교),2024.03.20,211
정읍시(거산교),2024.03.21,211.17
정읍시(거산교),2024.03.22,207.92
정읍시(거산교),2024.03.23,211.04
정읍시(거산교),2024.03.24,211
정읍시(거산교),2024.03.25,209.5
정읍시(거산교),2024.03.26,202
정읍시(거산교),2024.03.27,206
정읍시(거산교),2024.03.28,232.04
정읍시(거산교),2024.03.29,244.58
정읍시(거산교),2024.03.30,238.88
정읍시(거산교),2024.03.31,236.04
정읍시(거산교),2024.04.01,232.75
정읍시(거산교),2024.04.02,232
정읍시(거산교),2024.04.03,236
정읍시(거산교),2024.04.04,258
정읍시(거산교),2024.04.05,247
정읍시(거산교),2024.04.06,239.46
정읍시(거산교),2024.04.07,236.96
정읍시(거산교),2024.04.08,235
정읍시(거산교),2024.04.09,233.75
정읍시(거산교),2024.04.10,233
정읍시(거산교),2024.04.11,232.13
정읍시(거산교),2024.04.12,232
정읍시(거산교),2024.04.13,231.63
정읍시(거산교),2024.04.14,231
정읍시(거산교),2024.04.15,230.88
정읍시(거산교),2024.04.16,275.29
정읍시(거산교),2024.04.17,309.21
정읍시(거산교),2024.04.18,309
정읍시(거산교),2024.04.19,306
정읍시(거산교),2024.04.20,306.21
정읍시(거산교),2024.04.21,306
정읍시(거산교),2024.04.22,304.75
정읍시(거산교),2024.04.23,301
정읍시(거산교),2024.04.24,284
정읍시(거산교),2024.04.25,292
정읍시(거산교),2024.04.26,293
정읍시(거산교),2024.04.27,284.33
정읍시(거산교),2024.04.28,279.21
정읍시(거산교),2024.04.29,281
정읍시(거산교),2024.04.30,287
정읍시(거산교),2024.05.01,290.46
정읍시(거산교),2024.05.02,290.79
정읍시(거산교),2024.05.03,293.63
정읍시(거산교),2024.05.04,288.83
정읍시(거산교),2024.05.05,228.46
정읍시(거산교),2024.05.06,265.54
정읍시(거산교),2024.05.07,300
정읍시(거산교),2024.05.08,282
정읍시(거산교),2024.05.09,293.88
정읍시(거산교),2024.05.10,293
정읍시(거산교),2024.05.11,277.88
정읍시(거산교),2024.05.12,279.29
정읍시(거산교),2024.05.13,295
정읍시(거산교),2024.05.14,295.21
정읍시(거산교),2024.05.15,295.63
정읍시(거산교),2024.05.16,295.67
정읍시(거산교),2024.05.17,279.71
정읍시(거산교),2024.05.18,287.79
정읍시(거산교),2024.05.19,286.79
정읍시(거산교),2024.05.20,283
정읍시(거산교),2024.05.21,288.38
정읍시(거산교),2024.05.22,288.42
정읍시(거산교),2024.05.23,283.42
정읍시(거산교),2024.05.24,284
정읍시(거산교),2024.05.25,281.88
정읍시(거산교),2024.05.26,276.83
정읍시(거산교),2024.05.27,289.54
정읍시(거산교),2024.05.28,286.71
정읍시(거산교),2024.05.29,282
정읍시(거산교),2024.05.30,292.54
정읍시(거산교),2024.05.31,295.75
정읍시(거산교),2024.06.01,297
정읍시(거산교),2024.06.02,294.71
정읍시(거산교),2024.06.03,296.17
정읍시(거산교),2024.06.04,295
정읍시(거산교),2024.06.05,292.58
정읍시(거산교),2024.06.06,293.08
정읍시(거산교),2024.06.07,292.83
정읍시(거산교),2024.06.08,294.21
정읍시(거산교),2024.06.09,288.5
정읍시(거산교),2024.06.10,288
정읍시(거산교),2024.06.11,286.71
정읍시(거산교),2024.06.12,283.42
정읍시(거산교),2024.06.13,276.67
정읍시(거산교),2024.06.14,274
정읍시(거산교),2024.06.15,288.5
정읍시(거산교),2024.06.16,295.08
정읍시(거산교),2024.06.17,294.71
정읍시(거산교),2024.06.18,295.25
정읍시(거산교),2024.06.19,297.79
정읍시(거산교),2024.06.20,297
정읍시(거산교),2024.06.21,283.83
정읍시(거산교),2024.06.22,230.33
정읍시(거산교),2024.06.23,227.75
정읍시(거산교),2024.06.24,230
정읍시(거산교),2024.06.25,206.25
정읍시(거산교),2024.06.26,212
정읍시(거산교),2024.06.27,211.63
정읍시(거산교),2024.06.28,200.33
정읍시(거산교),2024.06.29,188.83
정읍시(거산교),2024.06.30,178.25
정읍시(거산교),2024.07.01,167.13
정읍시(거산교),2024.07.02,161.21
정읍시(거산교),2024.07.03,189.21
정읍시(거산교),2024.07.04,163.17
정읍시(거산교),2024.07.05,195.46
정읍시(거산교),2024.07.06,253.5
정읍시(거산교),2024.07.07,181.5
정읍시(거산교),2024.07.08,181.04
정읍시(거산교),2024.07.09,328.13
정읍시(거산교),2024.07.10,273.46
정읍시(거산교),2024.07.11,240.08
정읍시(거산교),2024.07.12,268.21
정읍시(거산교),2024.07.13,248.75
정읍시(거산교),2024.07.14,190.67
정읍시(거산교),2024.07.15,237.67
정읍시(거산교),2024.07.16,281.75
정읍시(거산교),2024.07.17,270.75
정읍시(거산교),2024.07.18,208.04
정읍시(거산교),2024.07.19,214.54
정읍시(거산교),2024.07.20,240.29
정읍시(거산교),2024.07.21,222.83
정읍시(거산교),2024.07.22,245.96
정읍시(거산교),2024.07.23,229.67
정읍시(거산교),2024.07.24,268.92
정읍시(거산교),2024.07.25,282.38
정읍시(거산교),2024.07.26,280.13
정읍시(거산교),2024.07.27,286.33
정읍시(거산교),2024.07.28,282.17
정읍시(거산교),2024.07.29,280.04
정읍시(거산교),2024.07.30,276.67
정읍시(거산교),2024.07.31,269.67
정읍시(거산교),2024.08.01,285.13
정읍시(거산교),2024.08.02,265.54
정읍시(거산교),2024.08.03,286.46
정읍시(거산교),2024.08.04,280.13
정읍시(거산교),2024.08.05,288.5
정읍시(거산교),2024.08.06,292
정읍시(거산교),2024.08.07,280
정읍시(거산교),2024.08.08,291.25
정읍시(거산교),2024.08.09,285.71
정읍시(거산교),2024.08.10,284.21
정읍시(거산교),2024.08.11,285.92
정읍시(거산교),2024.08.12,286.25
정읍시(거산교),2024.08.13,286.83
정읍시(거산교),2024.08.14,285.13
정읍시(거산교),2024.08.15,287.04
정읍시(거산교),2024.08.16,288
정읍시(거산교),2024.08.17,286.25
정읍시(거산교),2024.08.18,284.46
정읍시(거산교),2024.08.19,289
정읍시(거산교),2024.08.20,289
정읍시(거산교),2024.08.21,165
정읍시(거산교),2024.08.22,272.08
정읍시(거산교),2024.08.23,272
정읍시(거산교),2024.08.24,277.75
정읍시(거산교),2024.08.25,279.33
정읍시(거산교),2024.08.26,282.33
정읍시(거산교),2024.08.27,291
정읍시(거산교),2024.08.28,282
정읍시(거산교),2024.08.29,281.04
정읍시(거산교),2024.08.30,281.92
정읍시(거산교),2024.08.31,287.21
정읍시(거산교),2024.09.01,290
정읍시(거산교),2024.09.02,292.04
정읍시(거산교),2024.09.03,292.5
정읍시(거산교),2024.09.04,286
정읍시(거산교),2024.09.05,293
정읍시(거산교),2024.09.06,290.21
정읍시(거산교),2024.09.07,287.38
정읍시(거산교),2024.09.08,287.13
정읍시(거산교),2024.09.09,289.79
정읍시(거산교),2024.09.10,290
정읍시(거산교),2024.09.11,286
정읍시(거산교),2024.09.12,288.83
정읍시(거산교),2024.09.13,260
정읍시(거산교),2024.09.14,241.54
정읍시(거산교),2024.09.15,239.71
정읍시(거산교),2024.09.16,222.5
정읍시(거산교),2024.09.17,220
정읍시(거산교),2024.09.18,237.38
정읍시(거산교),2024.09.19,289
정읍시(거산교),2024.09.20,213.58
정읍시(거산교),2024.09.21,277.42
정읍시(거산교),2024.09.22,275
정읍시(거산교),2024.09.23,276.79
정읍시(거산교),2024.09.24,242.13
정읍시(거산교),2024.09.25,235.17
정읍시(거산교),2024.09.26,251
정읍시(거산교),2024.09.27,265
정읍시(거산교),2024.09.28,258.13
정읍시(거산교),2024.09.29,234.08
정읍시(거산교),2024.09.30,228
정읍시(거산교),2024.10.01,154.29
정읍시(거산교),2024.10.02,153.42
정읍시(거산교),2024.10.03,154.63
정읍시(거산교),2024.10.04,148.38
정읍시(거산교),2024.10.05,158.67
정읍시(거산교),2024.10.06,152.46
정읍시(거산교),2024.10.07,156
정읍시(거산교),2024.10.08,172
정읍시(거산교),2024.10.09,154.25
정읍시(거산교),2024.10.10,155.54
정읍시(거산교),2024.10.11,153.88
정읍시(거산교),2024.10.12,152
정읍시(거산교),2024.10.13,152.63
정읍시(거산교),2024.10.14,154.58
정읍시(거산교),2024.10.15,159.25
정읍시(거산교),2024.10.16,154.17
정읍시(거산교),2024.10.17,155
정읍시(거산교),2024.10.18,151.96
정읍시(거산교),2024.10.19,157.96
정읍시(거산교),2024.10.20,156.58
정읍시(거산교),2024.10.21,155.5
정읍시(거산교),2024.10.22,169.54
정읍시(거산교),2024.10.23,174.25
정읍시(거산교),2024.10.24,166.08
정읍시(거산교),2024.10.25,161.33
정읍시(거산교),2024.10.26,159.04
정읍시(거산교),2024.10.27,158
정읍시(거산교),2024.10.28,156.46
정읍시(거산교),2024.10.29,157.08
정읍시(거산교),2024.10.30,156.75
정읍시(거산교),2024.10.31,154.63
정읍시(거산교),2024.11.01,155.88
정읍시(거산교),2024.11.02,156.75
정읍시(거산교),2024.11.03,156.67
정읍시(거산교),2024.11.04,154
정읍시(거산교),2024.11.05,154.13
정읍시(거산교),2024.11.06,154.58
정읍시(거산교),2024.11.07,153.08
정읍시(거산교),2024.11.08,151.92
정읍시(거산교),2024.11.09,154.42
정읍시(거산교),2024.11.10,154.29
정읍시(거산교),2024.11.11,145
정읍시(거산교),2024.11.12,140
정읍시(거산교),2024.11.13,153.33
정읍시(거산교),2024.11.14,151.17
정읍시(거산교),2024.11.15,153.08
정읍시(거산교),2024.11.16,150.29
정읍시(거산교),2024.11.17,153.67
정읍시(거산교),2024.11.18,144
정읍시(거산교),2024.11.19,160.08
정읍시(거산교),2024.11.20,160.54
정읍시(거산교),2024.11.21,172
정읍시(거산교),2024.11.22,162
정읍시(거산교),2024.11.23,159.88
정읍시(거산교),2024.11.24,160.83
정읍시(거산교),2024.11.25,159.38
정읍시(거산교),2024.11.26,164.58
정읍시(거산교),2024.11.27,162.83
정읍시(거산교),2024.11.28,162.33
정읍시(거산교),2024.11.29,174
정읍시(거산교),2024.11.30,164.96
정읍시(거산교),2024.12.01,164.29
정읍시(거산교),2024.12.02,172
정읍시(거산교),2024.12.03,155.17
정읍시(거산교),2024.12.04,153.38
정읍시(거산교),2024.12.05,151.42
정읍시(거산교),2024.12.06,154.46
정읍시(거산교),2024.12.07,151.25
정읍시(거산교),2024.12.08,151.38
정읍시(거산교),2024.12.09,150.79
정읍시(거산교),2024.12.10,152.54
정읍시(거산교),2024.12.11,150.63
정읍시(거산교),2024.12.12,141
정읍시(거산교),2024.12.13,151.92
정읍시(거산교),2024.12.14,152.71
정읍시(거산교),2024.12.15,152.54
정읍시(거산교),2024.12.16,149.58
정읍시(거산교),2024.12.17,140
정읍시(거산교),2024.12.18,150.08
정읍시(거산교),2024.12.19,154.46
정읍시(거산교),2024.12.20,149.83
정읍시(거산교),2024.12.21,153.13
정읍시(거산교),2024.12.22,152.21
정읍시(거산교),2024.12.23,150.21
정읍시(거산교),2024.12.24,160.38
정읍시(거산교),2024.12.25,225.54
정읍시(거산교),2024.12.26,258
정읍시(거산교),2024.12.27,245.75
정읍시(거산교),2024.12.28,188.08
정읍시(거산교),2024.12.29,172.79
정읍시(거산교),2024.12.30,176.83
정읍시(거산교),2024.12.31,212.17
