측정소명,년/월/일,수위(cm)
정읍시(정우교),2024.01.10,127.67
정읍시(정우교),2024.01.11,125.25
정읍시(정우교),2024.01.12,124.79
정읍시(정우교),2024.01.13,125.67
정읍시(정우교),2024.01.14,124.08
정읍시(정우교),2024.01.15,139
정읍시(정우교),2024.01.16,122.88
정읍시(정우교),2024.01.17,137
정읍시(정우교),2024.01.18,119
정읍시(정우교),2024.01.19,132.25
정읍시(정우교),2024.01.20,139.17
정읍시(정우교),2024.01.21,152.08
정읍시(정우교),2024.01.22,143.83
정읍시(정우교),2024.01.23,140.88
정읍시(정우교),2024.01.24,136.88
정읍시(정우교),2024.01.25,139
정읍시(정우교),2024.01.26,133.67
정읍시(정우교),2024.01.27,134.71
정읍시(정우교),2024.01.28,131.79
정읍시(정우교),2024.01.29,129.96
정읍시(정우교),2024.01.30,128.58
정읍시(정우교),2024.01.31,129.13
정읍시(정우교),2024.02.01,129.08
정읍시(정우교),2024.02.02,128.13
정읍시(정우교),2024.02.03,127.46
정읍시(정우교),2024.02.04,128.21
정읍시(정우교),2024.02.05,151.71
정읍시(정우교),2024.02.06,151.96
정읍시(정우교),2024.02.07,147
정읍시(정우교),2024.02.08,141.88
정읍시(정우교),2024.02.09,137.46
정읍시(정우교),2024.02.10,134.33
정읍시(정우교),2024.02.11,133.38
정읍시(정우교),2024.02.12,131.83
정읍시(정우교),2024.02.13,130.96
정읍시(정우교),2024.02.14,134
정읍시(정우교),2024.02.15,129.13
정읍시(정우교),2024.02.16,121
정읍시(정우교),2024.02.17,127.79
정읍시(정우교),2024.02.18,129.92
정읍시(정우교),2024.02.19,157.96
정읍시(정우교),2024.02.20,160.75
정읍시(정우교),2024.02.21,181
정읍시(정우교),2024.02.22,201.79
정읍시(정우교),2024.02.23,191.96
정읍시(정우교),2024.02.24,185.96
정읍시(정우교),2024.02.25,195.17
정읍시(정우교),2024.02.26,197.46
정읍시(정우교),2024.02.27,197
정읍시(정우교),2024.02.28,195
정읍시(정우교),2024.02.29,195
정읍시(정우교),2024.03.01,195
정읍시(정우교),2024.03.02,193.33
정읍시(정우교),2024.03.03,192
정읍시(정우교),2024.03.04,191.5
정읍시(정우교),2024.03.05,190.13
정읍시(정우교),2024.03.06,184.08
정읍시(정우교),2024.03.07,184
정읍시(정우교),2024.03.08,182.33
정읍시(정우교),2024.03.09,183
정읍시(정우교),2024.03.10,182.63
정읍시(정우교),2024.03.11,182.38
정읍시(정우교),2024.03.12,183.42
정읍시(정우교),2024.03.13,182.54
정읍시(정우교),2024.03.14,178.75
정읍시(정우교),2024.03.15,181.08
정읍시(정우교),2024.03.16,181
정읍시(정우교),2024.03.17,181.5
정읍시(정우교),2024.03.18,182
정읍시(정우교),2024.03.19,180
정읍시(정우교),2024.03.20,177
정읍시(정우교),2024.03.21,175.25
정읍시(정우교),2024.03.22,173.21
정읍시(정우교),2024.03.23,176
정읍시(정우교),2024.03.24,176
정읍시(정우교),2024.03.25,175.29
정읍시(정우교),2024.03.26,170
정읍시(정우교),2024.03.27,172.58
정읍시(정우교),2024.03.28,198.71
정읍시(정우교),2024.03.29,208.71
정읍시(정우교),2024.03.30,202.21
정읍시(정우교),2024.03.31,199.71
정읍시(정우교),2024.04.01,196.42
정읍시(정우교),2024.04.02,198
정읍시(정우교),2024.04.03,197
정읍시(정우교),2024.04.04,225
정읍시(정우교),2024.04.05,209
정읍시(정우교),2024.04.06,202.88
정읍시(정우교),2024.04.07,200.58
정읍시(정우교),2024.04.08,199
정읍시(정우교),2024.04.09,197.08
정읍시(정우교),2024.04.10,195.21
정읍시(정우교),2024.04.11,195
정읍시(정우교),2024.04.12,195
정읍시(정우교),2024.04.13,195
정읍시(정우교),2024.04.14,194.63
정읍시(정우교),2024.04.15,193.58
정읍시(정우교),2024.04.16,185.33
정읍시(정우교),2024.04.17,181.21
정읍시(정우교),2024.04.18,181
정읍시(정우교),2024.04.19,176
정읍시(정우교),2024.04.20,176
정읍시(정우교),2024.04.21,176
정읍시(정우교),2024.04.22,176.33
정읍시(정우교),2024.04.23,177
정읍시(정우교),2024.04.24,174
정읍시(정우교),2024.04.25,167
정읍시(정우교),2024.04.26,154
정읍시(정우교),2024.04.27,153.29
정읍시(정우교),2024.04.28,152.25
정읍시(정우교),2024.04.29,152
정읍시(정우교),2024.04.30,153
정읍시(정우교),2024.05.01,151.75
정읍시(정우교),2024.05.02,154.63
정읍시(정우교),2024.05.03,141.67
정읍시(정우교),2024.05.04,155.38
정읍시(정우교),2024.05.05,183.54
정읍시(정우교),2024.05.06,156
정읍시(정우교),2024.05.07,160
정읍시(정우교),2024.05.08,156
정읍시(정우교),2024.05.09,148.67
정읍시(정우교),2024.05.10,139
정읍시(정우교),2024.05.11,146.38
정읍시(정우교),2024.05.12,142.96
정읍시(정우교),2024.05.13,137
정읍시(정우교),2024.05.14,137.46
정읍시(정우교),2024.05.15,149.17
정읍시(정우교),2024.05.16,166.29
정읍시(정우교),2024.05.17,163.75
정읍시(정우교),2024.05.18,157.67
정읍시(정우교),2024.05.19,148.96
정읍시(정우교),2024.05.20,148
정읍시(정우교),2024.05.21,156.33
정읍시(정우교),2024.05.22,161.5
정읍시(정우교),2024.05.23,157.46
정읍시(정우교),2024.05.24,161
정읍시(정우교),2024.05.25,129.13
정읍시(정우교),2024.05.26,137.42
정읍시(정우교),2024.05.27,132.88
정읍시(정우교),2024.05.28,128.29
정읍시(정우교),2024.05.29,129
정읍시(정우교),2024.05.30,150.42
정읍시(정우교),2024.05.31,179.29
정읍시(정우교),2024.06.01,180.83
정읍시(정우교),2024.06.02,177.13
정읍시(정우교),2024.06.03,183.42
정읍시(정우교),2024.06.04,187
정읍시(정우교),2024.06.05,187.29
정읍시(정우교),2024.06.06,188.25
정읍시(정우교),2024.06.07,189.04
정읍시(정우교),2024.06.08,188.54
정읍시(정우교),2024.06.09,187.75
정읍시(정우교),2024.06.10,181
정읍시(정우교),2024.06.11,181.29
정읍시(정우교),2024.06.12,177.71
정읍시(정우교),2024.06.13,186.54
정읍시(정우교),2024.06.14,188
정읍시(정우교),2024.06.15,188.38
정읍시(정우교),2024.06.16,186.71
정읍시(정우교),2024.06.17,187.46
정읍시(정우교),2024.06.18,187
정읍시(정우교),2024.06.19,187.29
정읍시(정우교),2024.06.20,186
정읍시(정우교),2024.06.21,178.17
정읍시(정우교),2024.06.22,132.92
정읍시(정우교),2024.06.23,123.29
정읍시(정우교),2024.06.24,121
정읍시(정우교),2024.06.25,119
정읍시(정우교),2024.06.26,119
정읍시(정우교),2024.06.27,123.33
정읍시(정우교),2024.06.28,135.42
정읍시(정우교),2024.06.29,162.33
정읍시(정우교),2024.06.30,159.13
정읍시(정우교),2024.07.01,140
정읍시(정우교),2024.07.02,136
정읍시(정우교),2024.07.03,156.88
정읍시(정우교),2024.07.04,139.38
정읍시(정우교),2024.07.05,123.67
정읍시(정우교),2024.07.06,136.83
정읍시(정우교),2024.07.07,165.25
정읍시(정우교),2024.07.08,178.25
정읍시(정우교),2024.07.09,323.79
정읍시(정우교),2024.07.10,263.75
정읍시(정우교),2024.07.11,156.29
정읍시(정우교),2024.07.12,173.46
정읍시(정우교),2024.07.13,179.42
정읍시(정우교),2024.07.14,177.33
정읍시(정우교),2024.07.15,186.92
정읍시(정우교),2024.07.16,183.54
정읍시(정우교),2024.07.17,177.33
정읍시(정우교),2024.07.18,177.54
정읍시(정우교),2024.07.19,183.04
정읍시(정우교),2024.07.20,224.88
정읍시(정우교),2024.07.21,189.83
정읍시(정우교),2024.07.22,179.42
정읍시(정우교),2024.07.23,170.67
정읍시(정우교),2024.07.24,171.75
정읍시(정우교),2024.07.25,176.17
정읍시(정우교),2024.07.26,177.29
정읍시(정우교),2024.07.27,179.79
정읍시(정우교),2024.07.28,177.42
정읍시(정우교),2024.07.29,174.21
정읍시(정우교),2024.07.30,172.29
정읍시(정우교),2024.07.31,172.75
정읍시(정우교),2024.08.01,171.92
정읍시(정우교),2024.08.02,169.96
정읍시(정우교),2024.08.03,173.46
정읍시(정우교),2024.08.04,177.17
정읍시(정우교),2024.08.05,179.63
정읍시(정우교),2024.08.06,189
정읍시(정우교),2024.08.07,183
정읍시(정우교),2024.08.08,173.38
정읍시(정우교),2024.08.09,173.75
정읍시(정우교),2024.08.10,174.13
정읍시(정우교),2024.08.11,173.79
정읍시(정우교),2024.08.12,169.96
정읍시(정우교),2024.08.13,172.42
정읍시(정우교),2024.08.14,174.46
정읍시(정우교),2024.08.15,172.38
정읍시(정우교),2024.08.16,177
정읍시(정우교),2024.08.17,182.54
정읍시(정우교),2024.08.18,181.04
정읍시(정우교),2024.08.19,189
정읍시(정우교),2024.08.20,183
정읍시(정우교),2024.08.21,157
정읍시(정우교),2024.08.22,169.92
정읍시(정우교),2024.08.23,174
정읍시(정우교),2024.08.24,172.17
정읍시(정우교),2024.08.25,172.58
정읍시(정우교),2024.08.26,169.5
정읍시(정우교),2024.08.27,168
정읍시(정우교),2024.08.28,170
정읍시(정우교),2024.08.29,168.75
정읍시(정우교),2024.08.30,175.21
정읍시(정우교),2024.08.31,176.96
정읍시(정우교),2024.09.01,177.21
정읍시(정우교),2024.09.02,174.33
정읍시(정우교),2024.09.03,175.67
정읍시(정우교),2024.09.04,178
정읍시(정우교),2024.09.05,178
정읍시(정우교),2024.09.06,178.29
정읍시(정우교),2024.09.07,179.13
정읍시(정우교),2024.09.08,177.33
정읍시(정우교),2024.09.09,171.29
정읍시(정우교),2024.09.10,168.92
정읍시(정우교),2024.09.11,171
정읍시(정우교),2024.09.12,167.08
정읍시(정우교),2024.09.13,174
정읍시(정우교),2024.09.14,170.92
정읍시(정우교),2024.09.15,171.88
정읍시(정우교),2024.09.16,168.25
정읍시(정우교),2024.09.17,166.71
정읍시(정우교),2024.09.18,169.17
정읍시(정우교),2024.09.19,185
정읍시(정우교),2024.09.20,181.38
정읍시(정우교),2024.09.21,264.04
정읍시(정우교),2024.09.22,184.63
정읍시(정우교),2024.09.23,162.83
정읍시(정우교),2024.09.24,166.5
정읍시(정우교),2024.09.25,164.25
정읍시(정우교),2024.09.26,162
정읍시(정우교),2024.09.27,159
정읍시(정우교),2024.09.28,120.42
정읍시(정우교),2024.09.29,134.92
정읍시(정우교),2024.09.30,139
정읍시(정우교),2024.10.01,138.21
정읍시(정우교),2024.10.02,149.54
정읍시(정우교),2024.10.03,152.33
정읍시(정우교),2024.10.04,138.04
정읍시(정우교),2024.10.05,121.58
정읍시(정우교),2024.10.06,117.54
정읍시(정우교),2024.10.07,131
정읍시(정우교),2024.10.08,113
정읍시(정우교),2024.10.09,120
정읍시(정우교),2024.10.10,121.63
정읍시(정우교),2024.10.11,119.58
정읍시(정우교),2024.10.12,118.04
정읍시(정우교),2024.10.13,119.25
정읍시(정우교),2024.10.14,119.88
정읍시(정우교),2024.10.15,128.21
정읍시(정우교),2024.10.16,119.88
정읍시(정우교),2024.10.17,133
정읍시(정우교),2024.10.18,120.04
정읍시(정우교),2024.10.19,126.25
정읍시(정우교),2024.10.20,121.29
정읍시(정우교),2024.10.21,121.58
정읍시(정우교),2024.10.22,139
정읍시(정우교),2024.10.23,145.71
정읍시(정우교),2024.10.24,135.13
정읍시(정우교),2024.10.25,128.92
정읍시(정우교),2024.10.26,125.83
정읍시(정우교),2024.10.27,124.33
정읍시(정우교),2024.10.28,123.83
정읍시(정우교),2024.10.29,124.79
정읍시(정우교),2024.10.30,121.46
정읍시(정우교),2024.10.31,122.42
정읍시(정우교),2024.11.01,121.58
정읍시(정우교),2024.11.02,125.58
정읍시(정우교),2024.11.03,121.67
정읍시(정우교),2024.11.04,122.42
정읍시(정우교),2024.11.05,119.92
정읍시(정우교),2024.11.06,120.29
정읍시(정우교),2024.11.07,119.13
정읍시(정우교),2024.11.08,120.17
정읍시(정우교),2024.11.09,120
정읍시(정우교),2024.11.10,119.58
정읍시(정우교),2024.11.11,123
정읍시(정우교),2024.11.12,107
정읍시(정우교),2024.11.13,119.92
정읍시(정우교),2024.11.14,117.17
정읍시(정우교),2024.11.15,117.67
정읍시(정우교),2024.11.16,117.79
정읍시(정우교),2024.11.17,118.54
정읍시(정우교),2024.11.18,121
정읍시(정우교),2024.11.19,126.96
정읍시(정우교),2024.11.20,126.83
정읍시(정우교),2024.11.21,113
정읍시(정우교),2024.11.22,125.67
정읍시(정우교),2024.11.23,127.42
정읍시(정우교),2024.11.24,126.71
정읍시(정우교),2024.11.25,125.75
정읍시(정우교),2024.11.26,130.5
정읍시(정우교),2024.11.27,130.13
정읍시(정우교),2024.11.28,128.67
정읍시(정우교),2024.11.29,135
정읍시(정우교),2024.11.30,132.92
정읍시(정우교),2024.12.01,131.33
정읍시(정우교),2024.12.02,125
정읍시(정우교),2024.12.03,121.08
정읍시(정우교),2024.12.04,121.13
정읍시(정우교),2024.12.05,118.5
정읍시(정우교),2024.12.06,120
정읍시(정우교),2024.12.07,119.17
정읍시(정우교),2024.12.08,118.29
정읍시(정우교),2024.12.09,116.54
정읍시(정우교),2024.12.10,119.25
정읍시(정우교),2024.12.11,119.21
정읍시(정우교),2024.12.12,109
정읍시(정우교),2024.12.13,117.75
정읍시(정우교),2024.12.14,121.17
정읍시(정우교),2024.12.15,117.42
정읍시(정우교),2024.12.16,120.08
정읍시(정우교),2024.12.17,107
정읍시(정우교),2024.12.18,116.54
정읍시(정우교),2024.12.19,117.75
정읍시(정우교),2024.12.20,118.67
정읍시(정우교),2024.12.21,117.42
정읍시(정우교),2024.12.22,120.67
정읍시(정우교),2024.12.23,117
정읍시(정우교),2024.12.24,109.08
정읍시(정우교),2024.12.25,99.04
정읍시(정우교),2024.12.26,99
정읍시(정우교),2024.12.27,109.08
정읍시(정우교),2024.12.28,100
정읍시(정우교),2024.12.29,100
정읍시(정우교),2024.12.30,99.46
정읍시(정우교),2024.12.31,98.63
